PubMed ID,allele,order ID,EMMA ID,comment
10859330,Cd44<tm1Ugu>,,EM:01995,
10859330,Cd44<tm2.1Ugu>,,EM:01996,
10859330,Cd44<tm2.1Ugu>,,EM:01997,
10859330,Ptprc<a>,,EM:01997,
10859330,Ptprc<a>,,EM:01998,
1431091,Ptprc<a>,,EM:01998,
2296722,Apc<Min>,,EM:02000,
10859330,Cd44<tm1.1Ugu>,,EM:02001,
2296722,Cd44<tm1.1Ugu>,,EM:02001,
10859330,Apc<Min>,,EM:02001,
2296722,Apc<Min>,,EM:02001,
2296722,Apc<Min>,,EM:02002,
9661074,Apc<Min>,,EM:02002,
2296722,Spp1<tm1Rit>,,EM:02002,
9661074,Spp1<tm1Rit>,,EM:02002,
11544477,Trrap<tm1.1Zqw>,,EM:02013,
3796661,Gapdh<m3Neu>,,EM:02014,
10886019,Gapdh<m3Neu>,,EM:02014,
16207730,Lrp4<dan>,,EM:02016,
16517118,Lrp4<dan>,,EM:02016,
1547487,Rag2<tm1Fwa>,,EM:02017,
10859330,Cd44<tm1Ugu>,,EM:02018,
10859330,Cd44<tm1.1Ugu>,,EM:02019,
1547487,Cd44<tm1Ugu>,,EM:02020,
10859330,Cd44<tm1Ugu>,,EM:02020,
1547487,Rag2<tm1Fwa>,,EM:02020,
10859330,Rag2<tm1Fwa>,,EM:02020,
1547487,Cd44<tm2.1Ugu>,,EM:02021,
1547487,Rag2<tm1Fwa>,,EM:02021,
1547487,Cd44<tm1.1Ugu>,,EM:02022,
10859330,Cd44<tm1.1Ugu>,,EM:02022,
1547487,Rag2<tm1Fwa>,,EM:02022,
10859330,Rag2<tm1Fwa>,,EM:02022,
10859330,Cd44<tm1.1Ugu>,,EM:02024,
10859330,Cd44<tm1Ugu>,,EM:02025,
15987683,Bace2<tm1Bdes>,,EM:02029,
16983719,Tnf<tm3Gkl>,,EM:02030,
12679034,Tg(Prnp/IGHG1)588Aag,,EM:02031,
11557757,Trp53inp1<tm1Acar>,,EM:02038,
11511362,Trp53inp1<tm1Acar>,,EM:02038,
12067065,Trp53inp1<tm1Acar>,,EM:02038,
12851404,Trp53inp1<tm1Acar>,,EM:02038,
16521180,Trp53inp1<tm1Acar>,,EM:02038,
17242209,Trp53inp1<tm1Acar>,,EM:02038,
7565681,Tg(CD4-TKdelta)2Kzmn,,EM:02054,
8596039,Tg(CD4-TKdelta)2Kzmn,,EM:02054,
9859221,Tg(CD4-TKdelta)2Kzmn,,EM:02054,
14634206,Tg(CD4-TKdelta)2Kzmn,,EM:02054,
10932191,Pedm36,,EM:02055,
10932191,Tm58,,EM:02056,
11356871,Tg(tetO-EGFP/VAMP7)18Tgli,,EM:02057,
11356871,Tg(tetO-EGFP)18Tgli,,EM:02058,
11356871,Tg(tetO-EGFP/VAMP7)4Tgli,,EM:02059,
1423598,Apoe<tm1Bres>,,EM:02060,
10702423,Apoe<tm1Bres>,,EM:02060,
1423598,Lgals3<tm1Ftl>,,EM:02060,
10702423,Lgals3<tm1Ftl>,,EM:02060,
1423598,Apoe<tm1Bres>,,EM:02063,
9119016,Apoe<tm1Bres>,,EM:02063,
1423598,Plat<tm1Mlg>,,EM:02063,
9119016,Plat<tm1Mlg>,,EM:02063,
1423598,Apoe<tm1Bres>,,EM:02064,
11113189,Apoe<tm1Bres>,,EM:02064,
1423598,Tgm2<tm1Gml>,,EM:02064,
11113189,Tgm2<tm1Gml>,,EM:02064,
1423598,Apoe<tm1Bres>,,EM:02065,
7695179,Apoe<tm1Bres>,,EM:02065,
1423598,Plg<tm1Jld>,,EM:02065,
7695179,Plg<tm1Jld>,,EM:02065,
1423598,Apoe<tm1Bres>,,EM:02066,
7695179,Apoe<tm1Bres>,,EM:02066,
1423598,Serpine1<tm1Mlg>,,EM:02066,
7695179,Serpine1<tm1Mlg>,,EM:02066,
3796661,Mdh1<m3Neu>,,EM:02067,
12748289,Hoxb4<tm1Karl>,,EM:02068,
14962901,Hoxb4<tm1Karl>,,EM:02068,
12748289,Hoxb4<tm1.1Karl>,,EM:02069,
14962901,Hoxb4<tm1.1Karl>,,EM:02069,
12748289,Hoxb4<tm2.1Karl>,,EM:02070,
14962901,Hoxb4<tm2.1Karl>,,EM:02070,
12748289,Hoxb3<tm1.1Karl>,,EM:02070,
14962901,Hoxb3<tm1.1Karl>,,EM:02070,
12748289,Del(11Hoxb3-Hoxb4)1Karl,,EM:02071,
14962901,Del(11Hoxb3-Hoxb4)1Karl,,EM:02071,
15459172,Pof1b<tm1Toni>,,EM:02072,
16773570,Pof1b<tm1Toni>,,EM:02072,
10428828,Hk2<tm1Laak>,,EM:02073,
12865258,Hk2<tm1Laak>,,EM:02073,
15878951,Hk2<tm1Laak>,,EM:02073,
10428828,Hk2<tm1.1Uku>,,EM:02074,
12865258,Hk2<tm1.1Uku>,,EM:02074,
15878951,Hk2<tm1.1Uku>,,EM:02074,
16839884,Parl<tm1.1Bdes>,,EM:02075,
16839884,Parl<tm1Bdes>,,EM:02076,
9092650,Cd19<tm1(cre)Cgn>,,EM:02077,
8513499,Igh-J<tm1Cgn>,,EM:02078,
10859330,Cd44<tm2.1Ugu>,,EM:02079,
18216204,Ret<tm1.1Pern>,,EM:02080,
8114940,Ret<tm1Cos>,,EM:02081,
8674430,Ret<tm1Cos>,,EM:02081,
18216204,Ret<tm1Cos>,,EM:02081,
10932192,Mhdaaey43,,EM:02082,
10886017,Mhdaaey43,,EM:02082,
10932192,Mhdaali39,,EM:02083,
10886017,Mhdaali39,,EM:02083,
10932192,Mhdaali40,,EM:02084,
10886017,Mhdaali40,,EM:02084,
10932192,Mhdaali41,,EM:02085,
10886017,Mhdaali41,,EM:02085,
10932192,Mhdaali42,,EM:02086,
10886017,Mhdaali42,,EM:02086,
10932192,Mhdaali44,,EM:02087,
10886017,Mhdaali44,,EM:02087,
10932192,Mhdaali45,,EM:02088,
10886017,Mhdaali45,,EM:02088,
10932192,Klhl25<m1Mhda>,,EM:02089,
10886017,Klhl25<m1Mhda>,,EM:02089,
10932192,Mhdabcc8,,EM:02090,
10886017,Mhdabcc8,,EM:02090,
10932192,Mhdacco6,,EM:02091,
10886017,Mhdacco6,,EM:02091,
10932192,Mhdakta54,,EM:02092,
10886017,Mhdakta54,,EM:02092,
10932192,Mhdarco17,,EM:02093,
10886017,Mhdarco17,,EM:02093,
10932192,Mhdarco18,,EM:02094,
10886017,Mhdarco18,,EM:02094,
10932192,Mhdarco19,,EM:02095,
10886017,Mhdarco19,,EM:02095,
10932192,Mhdawbs14,,EM:02097,
10886017,Mhdawbs14,,EM:02097,
10932192,Mhdawbs15,,EM:02098,
10886017,Mhdawbs15,,EM:02098,
21047530,Del(10Prmt2-Cstb)4Yah,,EM:02099,
28993310,Del(10Prmt2-Cstb)4Yah,,EM:02099,
25803843,Del(16Hspa13-App)3Yah,,EM:02100,
33693642,Del(16Hspa13-App)3Yah,,EM:02100,
28993310,Del(16Hspa13-App)3Yah,,EM:02100,
25803843,Dp(16Hspa13-App)2Yah,,EM:02101,
28993310,Dp(16Hspa13-App)2Yah,,EM:02101,
9109488,Dll1<tm1Gos>,,EM:02104,
19562077,Dll1<tm1Gos>,,EM:02104,
2125367,Tg(DO11.10)10Dlo,,EM:02105,
8456300,Ifng<tm1Ts>,,EM:02106,
21378751,Ighm<tm1.1Aak>,,EM:02108,
21378751,Igh-8<tm2.1Aak>,,EM:02109,
18077389,Igh-8<tm2(Ighg1)Aak>,,EM:02110,
25896912,Ighg3<tm1Aak>,,EM:02111,
17171761,Gt(ROSA)26Sor<tm1Hjf>,,EM:02112,
12508235,Dach1<tm1Krs>,,EM:02115,
11744379,Tg(Dach1-cre)1Krs,,EM:02116,
12574352,Tg(H2-K<d>)#Pame,,EM:02117,
12871639,Tg(H2-K<d>)#Pame,,EM:02117,
2344351,Gpi1<b-m2Neu>,,EM:02118,
8417789,Gpi1<b-m2Neu>,,EM:02118,
15198122,Tg(Dyrk1a)189N3Yah,,EM:02119,
33693642,Tg(Dyrk1a)189N3Yah,,EM:02119,
10517636,Dp(16Dgcr14-Ufd1l)217Bld,,EM:02121,
10517636,Del(16Es2el-Ufd1l)217Bld,,EM:02122,
11726551,Del(16Es2el-Ufd1l)217Bld,,EM:02122,
16684884,Del(16Es2el-Ufd1l)217Bld,,EM:02122,
9604929,Nr3c1<tm3Gsc>,,EM:02123,
10471508,Nr3c1<tm2Gsc>,,EM:02124,
17683525,Tg(Camk2a-cre/ERT2)2Gsc,,EM:02125,
23554574,Tg(Camk2a-cre/ERT2)2Gsc,,EM:02125,
11857809,Camk4<tm1Gsc>,,EM:02126,
17475815,Tg(Aqp2-icre)1Gsc,,EM:02127,
17074316,Tg(Fgf15/Hsp68-cre)1Bld,,EM:02128,
16284121,Tg(Fgf15/Hsp68-cre)1Bld,,EM:02128,
17656109,Tg(Htr1a-icre)1Fto,,EM:02129,
11865068,Atf1<tm1Gsc>,,EM:02133,
15175244,Tbx1<tm3Bld>,,EM:02135,
17074316,Tbx1<tm3Bld>,,EM:02135,
16141220,Tbx1<tm3Bld>,,EM:02135,
16914493,Tbx1<tm3Bld>,,EM:02135,
16284121,Tbx1<tm3Bld>,,EM:02135,
35946435,Tbx1<tm3Bld>,,EM:02135,
16914493,Tbx1<tm5Bld>,,EM:02136,
35946435,Tbx1<tm5Bld>,,EM:02136,
11242049,Tbx1<tm1Bld>,,EM:02137,
11971873,Tbx1<tm1Bld>,,EM:02137,
12913075,Tbx1<tm1Bld>,,EM:02137,
35946435,Tbx1<tm1Bld>,,EM:02137,
21858002,Selenon<tm1.2Mred>,,EM:02138,
21131290,Selenon<tm1.2Mred>,,EM:02138,
19698141,Selenon<tm1.2Mred>,,EM:02138,
14573616,Prkaa1<tm1Sbj>,,EM:02139,
15878856,Prkaa1<tm1Sbj>,,EM:02139,
15878932,Prkaa1<tm1Sbj>,,EM:02139,
16847342,Prkaa1<tm1Sbj>,,EM:02139,
16184193,Prkaa1<tm1Sbj>,,EM:02139,
16443786,Prkaa1<tm1Sbj>,,EM:02139,
10534617,Frat1<tm1Brn>,,EM:02140,
15681612,Frat1<tm1Brn>,,EM:02140,
15681612,Frat2<tm1Brn>,,EM:02141,
15681612,Peg12<tm1Brn>,,EM:02142,
15681612,Frat1<tm1Brn>,,EM:02143,
15681612,Frat2<tm2Brn>,,EM:02143,
18724376,Tg(Pax8-rtTA2S*M2)1Koes,,EM:02144,
10932191,SB2/1,,EM:02145,
3796661,Mdh1<m1Neu>,,EM:02147,
3796661,Mdh1<m2Neu>,,EM:02148,
3796661,Mdh1<m4Neu>,,EM:02149,
17201924,Tg(Drd1a-cre)AGsc,,EM:02150,
11967539,Tg(Drd1a-cre)AGsc,,EM:02150,
11967539,Creb1<tm3Gsc>,,EM:02151,
17035534,S100a10<tm1Jwo>,,EM:02152,
11546838,Tg(Igh-6H4Vh/Ighm*a)508Zbz,,EM:02153,
11546838,Prnp<tm1Cwe>,,EM:02153,
11546838,Tg(Igh-15B3Vh/Ighm*a)502Zbz,,EM:02154,
11546838,Prnp<tm1Cwe>,,EM:02154,
11546838,Tg(Igh-6H4Vh/Ighm*a)762Zbz,,EM:02155,
11546838,Prnp<tm1Cwe>,,EM:02155,
10932191,Gena383,,EM:02158,
10932191,Pedm14,,EM:02159,
10932191,Candy2,,EM:02160,
10932191,Candy3,,EM:02161,
10932191,Candy4,,EM:02162,
10932191,Candy5,,EM:02163,
10932191,Candy,,EM:02164,
10932191,Tm45,,EM:02165,
10932191,Tm59,,EM:02166,
10932191,Tm60,,EM:02167,
15917799,Rc3h1<san>,,EM:02168,
12871645,Ikzf1<plstc>,,EM:02169,
10932191,Pedm41,,EM:02171,
15175240,Hlf<tm1Schb>,,EM:02172,
12818157,Card11<unm>,,EM:02174,
10932191,Mbtr3,,EM:02176,
10932191,Mbt1,,EM:02177,
10932191,Mbt2,,EM:02178,
10932191,Mbt3,,EM:02179,
10932191,Tm47,,EM:02180,
10932191,Mbtr2,,EM:02181,
10932191,Tmr10,,EM:02182,
17554302,Lig4<tiny>,,EM:02183,
10559520,Tg(MSR1)3Winth,,EM:02188,
10974047,Tg(MSR1)3Winth,,EM:02188,
11116059,Tg(MSR1)3Winth,,EM:02188,
15576846,Tg(ITGAM-PLA2G2A)1Winth,,EM:02189,
8982171,Kcne1<tm1Sfh>,,EM:02190,
11832382,Kcne1<tm1Sfh>,,EM:02190,
9670922,Kcne1<tm1Sfh>,,EM:02190,
16025300,Kcnk1<tm1.1Barh>,,EM:02191,
16847696,Kcnk1<tm1.1Barh>,,EM:02191,
6877261,Gja8<No2>,,EM:02193,
9746435,Gja8<No2>,,EM:02193,
10932191,Pedm42,,EM:02194,
25330296,Col3a1<Tsk2>,,EM:02195,
12815365,Nat2<tm1Esim>,,EM:02196,
10932191,Pedm35,,EM:02197,
7590254,Bmp7<tm1Rob>,,EM:02198,
10932191,Gena160,,EM:02199,
10932191,Gena26,,EM:02200,
5906493,T<c>,,EM:02201,
16684884,Del(16Es2el-T10)2Bld,,EM:02202,
10517636,Ufd1<tm1Bld>,,EM:02203,
10517636,Ess2<tm1Bld>,,EM:02204,
8690273,T<21H>,,EM:02206,
6722884,T,,EM:02207,
6722884,Itpr3<tf>,,EM:02207,
10886012,Gena91,,EM:02208,
10886012,Spgl,,EM:02209,
10886012,Jag1<Ozz>,,EM:02210,
10932191,Rky,,EM:02212,
5962396,Rw,,EM:02213,
17052333,Scn3a<tm1.1Jwo>,,EM:02214,
15199123,Rr27<tm2Wrk>,,EM:02218,
9846586,Tg(ACTA1-Utrn)3Ked,,EM:02219,
9846586,Dmd<mdx>,,EM:02219,
15175244,Tbx1<tm2Bld>,,EM:02222,
15175244,Tbx1<tm3.1Bld>,,EM:02224,
11242049,Del(16Es2el-Sept5)3Bld,,EM:02225,
11023680,Tg(Des-lacZ)#Zli,,EM:02227,
8756287,Tg(Tagln-cre)1Zli,,EM:02228,
11023680,Tg(Des-cre)1Zli,,EM:02229,
18615710,Gdf1<tm1Dmus>,,EM:02230,
17463290,Mir155<tm1.1Brd>,,EM:02231,
17463290,Tyr<c-Brd>,,EM:02231,
17179069,Col4a1<ENU911>,,EM:02232,
17179069,Col4a2<ENU4020>,,EM:02233,
17179069,Col4a2<ENU4003>,,EM:02234,
17179069,Col4a2<ENU415>,,EM:02235,
17179069,Col4a1<F247>,,EM:02236,
17179069,Col4a1<D456>,,EM:02237,
17179069,Col4a1<ENU6024>,,EM:02238,
17179069,Col4a1<ENU6019>,,EM:02239,
17179069,Col4a1<ENU6009>,,EM:02240,
17179069,Col4a1<ENU6005>,,EM:02241,
17179069,Col4a1<ENU4004>,,EM:02242,
17179069,Col4a1<Acso>,,EM:02243,
14597572,Raz,,EM:02244,
9207021,Tg(CAG-LEPROT)1Blll,,EM:02245,
12006663,Tg(CAG-LEPROT)1Blll,,EM:02245,
19907080,Tg(CAG-LEPROT)1Blll,,EM:02245,
12006663,Tg(CAG-LEPROTL1)1Blll,,EM:02246,
11342119,Tg(CAG-LEPROTL1)1Blll,,EM:02246,
19907080,Tg(CAG-LEPROTL1)1Blll,,EM:02246,
17371984,Tg(IRBP-HEL)1Rc,,EM:02251,
17371984,Tg(TcrHEL3A9)1Mmd,,EM:02251,
17371984,H2<k2>,,EM:02251,
16623762,Anta,,EM:02252,
16889948,Anta,,EM:02252,
16623762,anan,,EM:02253,
16889948,anan,,EM:02253,
16623762,anaya,,EM:02254,
16889948,anaya,,EM:02254,
16623762,andra,,EM:02255,
16889948,andra,,EM:02255,
15284236,Pdgfrb<tm1Rheu>,,EM:02257,
16690964,Pdgfrb<tm1Rheu>,,EM:02257,
10500190,Pdgfrb<tm3Sor>,,EM:02258,
5087386,Pdgfrb<tm3Sor>,,EM:02258,
3796661,Mdh1<m5Neu>,,EM:02265,
10886019,Mdh1<m5Neu>,,EM:02265,
10764414,Tg(Myh6-ADCY8)7Hj,,EM:02266,
12206999,Tg(Myh6-ADCY8)7Hj,,EM:02266,
12890691,Tg(Myh6-ADCY8)7Hj,,EM:02266,
16292318,Pdyn<tm1Zim>,,EM:02267,
14614912,Pdyn<tm1Zim>,,EM:02267,
11717384,Pdyn<tm1Zim>,,EM:02267,
12060708,Asic3<tm1Pig>,,EM:02268,
16594257,Tac1<tm1Pig>,,EM:02269,
12427862,Tac1<tm1Pig>,,EM:02269,
10490918,Tac1<tm1Pig>,,EM:02269,
9724810,Tac1<tm1Pig>,,EM:02269,
9482938,Tac1<tm1Pig>,,EM:02269,
14614912,Penk-rs<tm1Pig>,,EM:02270,
17375141,Penk-rs<tm1Pig>,,EM:02270,
15689546,Penk-rs<tm1Pig>,,EM:02270,
15464738,Penk-rs<tm1Pig>,,EM:02270,
15167888,Penk-rs<tm1Pig>,,EM:02270,
11553360,Penk-rs<tm1Pig>,,EM:02270,
10808051,Penk-rs<tm1Pig>,,EM:02270,
11125007,Penk-rs<tm1Pig>,,EM:02270,
10540203,Penk-rs<tm1Pig>,,EM:02270,
10320798,Penk-rs<tm1Pig>,,EM:02270,
8849726,Penk-rs<tm1Pig>,,EM:02270,
12561079,Tg(S100b-EGFP)11Lgrv,,EM:02272,
15782413,Tg(S100b-EGFP)11Lgrv,,EM:02272,
17078026,Tg(S100b-EGFP)11Lgrv,,EM:02272,
17362503,Tg(S100b-EGFP)11Lgrv,,EM:02272,
17556587,Cnr1<tm1Zim>,,EM:02273,
10570211,Cnr1<tm1Zim>,,EM:02273,
17556587,Cnr2<tm1Zim>,,EM:02273,
10570211,Cnr2<tm1Zim>,,EM:02273,
17556587,Cnr1<tm1Zim>,,EM:02274,
10570211,Cnr1<tm1Zim>,,EM:02274,
17704191,Cnr1<tm1Zim>,,EM:02274,
16625196,Cnr1<tm1Zim>,,EM:02274,
16596773,Cnr1<tm1Zim>,,EM:02274,
16221768,Cnr1<tm1Zim>,,EM:02274,
12657705,Cnr1<tm1Zim>,,EM:02274,
12538878,Cnr1<tm1Zim>,,EM:02274,
12019305,Cnr1<tm1Zim>,,EM:02274,
11880498,Cnr1<tm1Zim>,,EM:02274,
11359870,Cnr1<tm1Zim>,,EM:02274,
11279117,Cnr1<tm1Zim>,,EM:02274,
11250865,Cnr1<tm1Zim>,,EM:02274,
11080195,Cnr1<tm1Zim>,,EM:02274,
10318962,Cnr1<tm1Zim>,,EM:02274,
17556587,Cnr2<tm1Zim>,,EM:02275,
10570211,Cnr2<tm1Zim>,,EM:02275,
12019305,Cnr2<tm1Zim>,,EM:02275,
11279117,Cnr2<tm1Zim>,,EM:02275,
11080195,Cnr2<tm1Zim>,,EM:02275,
16407142,Cnr2<tm1Zim>,,EM:02275,
16204352,Cnr2<tm1Zim>,,EM:02275,
15762320,Cnr2<tm1Zim>,,EM:02275,
10819675,Cnr2<tm1Zim>,,EM:02275,
10822068,Cnr2<tm1Zim>,,EM:02275,
15383556,Yaa,,EM:02276,
15383556,Yaa,,EM:02277,
15383556,Yaa,,EM:02278,
15383556,Yaa,,EM:02279,
15383556,Yaa,,EM:02280,
15383556,Yaa,,EM:02281,
12205028,Tgm2<tm1Gml>,,EM:02283,
12810961,Tgm2<tm1Gml>,,EM:02283,
17064362,Tgm2<tm1Gml>,,EM:02283,
16601749,Tg(KRT5-Trp63_ideltaN)1Gml,,EM:02284,
17626181,Tg(KRT5-Trp63_ideltaN)1Gml,,EM:02284,
16601749,Tg(KRT5-Trp63_iTA)2Gml,,EM:02285,
17626181,Tg(KRT5-Trp63_iTA)2Gml,,EM:02285,
8631510,G6pdx<a-m2Neu>,,EM:02289,
11909700,G6pdx<a-m2Neu>,,EM:02289,
15998684,G6pdx<a-m2Neu>,,EM:02289,
16439706,G6pdx<a-m2Neu>,,EM:02289,
10448219,Scn10a<tm1Jnw>,,EM:02290,
11568640,Scn10a<tm1Jnw>,,EM:02290,
17568746,Scn10a<tm1Jnw>,,EM:02290,
25713288,Adgrl2<tm1Dgen>,,EM:02294,
25713288,Adgrl4<tm1Dgen>,,EM:02295,
25713288,Adgrg1<tm1Dgen>,,EM:02297,
2890635,Tg(SAA2)1Woo,,EM:02376,
10952890,"Tg(Igf2/LacZ,H19)YZ46Aco",,EM:02377,
10952890,"Tg(Igf2/LacZ,H19)YZ20Aco",,EM:02378,
10952890,"Tg(Igf2/LacZ,H19)YZ17Aco",,EM:02379,
9342054,"Tg(Igf2/LacZ,H19)YZ15Aco",,EM:02380,
10704866,"Tg(Igf2/LacZ,H19)YZ15Aco",,EM:02380,
9342054,"Tg(Igf2/LacZ,H19)YZ8Aco",,EM:02381,
10704866,"Tg(Igf2/LacZ,H19)YZ8Aco",,EM:02381,
17961533,Gjb5<tm1Kwi>,,EM:02382,
17728008,Gjb4<tm1Kwi>,,EM:02383,
17446259,Gjb3<tm2.2Kwi>,,EM:02384,
17408477,Gja1<tm7(Gja2)Kwi>,,EM:02385,
18003637,Gja1<tm8Kwi>,,EM:02386,
12297623,Afp<tm1Ibmm>,,EM:02388,
16388309,Afp<tm1Ibmm>,,EM:02388,
16479017,Afp<tm1Ibmm>,,EM:02388,
17425607,Afp<tm1Ibmm>,,EM:02388,
12297623,Afp<tm1Ibmm>,,EM:02389,
16388309,Afp<tm1Ibmm>,,EM:02389,
16479017,Afp<tm1Ibmm>,,EM:02389,
17425607,Afp<tm1Ibmm>,,EM:02389,
12670997,Slc38a4<tm2Kel>,,EM:02390,
15798190,Gnas<tm2Kel>,,EM:02391,
15798190,Gnas<tm2Kel>,,EM:02392,
17356303,Tg(Ggt1-cre/ERT2)1Pepe,,EM:02393,
10655541,Tg(SMN1*E134K)1Tlbt,,EM:02397,
10655541,Smn1<tm1Msd>,,EM:02397,
10655541,Grm7<Tg(SMN2)89Ahmb>,,EM:02397,
15201225,Grem1<tm1Azun>,,EM:02399,
17522159,Grem1<tm1Azun>,,EM:02399,
15175244,Tbx1<tm4(cre/Esr1*)Bld>,,EM:02404,
11242049,Del(16Cldn5-Hira)5Bld,,EM:02405,
11242049,Septin5<tm1Bld>,,EM:02406,
10932192,Adamts9<Mhdaund4>,,EM:02407,
10886017,Adamts9<Mhdaund4>,,EM:02407,
7954832,Vim<tm2Cba>,,EM:02410,
7954832,Vim<tm1Cba>,,EM:02411,
16708386,Tg(TP1-nlacZ)1Cota,,EM:02412,
17331978,Tg(TP1-nlacZ)1Cota,,EM:02412,
15923608,Cst9<tm1Aw>,,EM:02413,
9120398,Irf8<tm1Hor>,,EM:02414,
9348310,Irf8<tm1Hor>,,EM:02414,
9348311,Irf8<tm1Hor>,,EM:02414,
9414265,Irf8<tm1Hor>,,EM:02414,
10572090,Irf8<tm1Hor>,,EM:02414,
12461077,Irf8<tm1Hor>,,EM:02414,
12417632,Irf8<tm1Hor>,,EM:02414,
12393690,Irf8<tm1Hor>,,EM:02414,
8861914,Irf8<tm1Hor>,,EM:02414,
12395386,Gt(ROSA)26Sor<tm2(icre/ERT2)Jphe>,,EM:02417,
18395834,Gt(ROSA)26Sor<tm2(icre/ERT2)Jphe>,,EM:02417,
14576331,Gt(ROSA)26Sor<tm1.1(CAG-cre)Jphe>,,EM:02418,
18159238,Gt(ROSA)26Sor<tm1.1(CAG-cre)Jphe>,,EM:02418,
10881175,"Tg(TcraH-Y,TcrbH-Y)1Pas",,EM:02419,
18209052,"Tg(TcraH-Y,TcrbH-Y)1Pas",,EM:02419,
10881175,Foxp3.1<tm1Mal>,,EM:02419,
18209052,Foxp3.1<tm1Mal>,,EM:02419,
10881175,Ptprc<a>,,EM:02419,
18209052,Ptprc<a>,,EM:02419,
10881175,Rag2<tm1Fwa>,,EM:02419,
18209052,Rag2<tm1Fwa>,,EM:02419,
9296496,Gnaq<tm1Soff>,,EM:02422,
9391157,Gnaq<tm1Soff>,,EM:02422,
11123313,plt,,EM:02423,
9531599,plt,,EM:02423,
9927507,plt,,EM:02423,
2218945,Axd,,EM:02424,
1615430,Axd,,EM:02424,
8421227,Axd,,EM:02424,
11396850,Grhl3<ct>,,EM:02425,
14608380,Grhl3<ct>,,EM:02425,
15678492,Grhl3<ct>,,EM:02425,
17720888,Grhl3<ct>,,EM:02425,
2524380,Tg(H2-K-TcrbP14)128Mak,,EM:02426,
2573841,Tg(H2-K-TcrbP14)128Mak,,EM:02426,
10859330,Cd44<tm1.1Ugu>,,EM:02427,
2125367,Cd44<tm1.1Ugu>,,EM:02427,
10859330,Tg(DO11.10)10Dlo,,EM:02427,
2125367,Tg(DO11.10)10Dlo,,EM:02427,
17584888,Sp3<tm1Sus>,,EM:02429,
17923686,Sp3<tm1Sus>,,EM:02429,
10675334,Sp3<tm1Sus>,,EM:02429,
11472836,Sp3<tm1Sus>,,EM:02429,
12676787,Sp3<tm1Sus>,,EM:02429,
9160753,Sp1<tm1Phi>,,EM:02430,
17584888,Sp1<tm1Phi>,,EM:02430,
11532028,Sp4<tm1Sus>,,EM:02431,
15007175,Prnp/Prnd<tm1Aag>,,EM:02432,
10558995,Mapk3<tm1Gpg>,,EM:02435,
10932192,Mhdabap001,,EM:02436,
10886017,Mhdabap001,,EM:02436,
10932192,Satb2<Mhdabap002>,,EM:02437,
10886017,Satb2<Mhdabap002>,,EM:02437,
10932192,Pmp22<Mhdatre002>,,EM:02438,
10886017,Pmp22<Mhdatre002>,,EM:02438,
10932192,Phex<Mhdabap012>,,EM:02439,
10886017,Phex<Mhdabap012>,,EM:02439,
22527485,Phex<Mhdabap012>,,EM:02439,
10932192,Mhdabap009,,EM:02440,
10886017,Mhdabap009,,EM:02440,
10932192,Jak1<M1Mhda>,,EM:02441,
10886017,Jak1<M1Mhda>,,EM:02441,
23791841,Jak1<M1Mhda>,,EM:02441,
10932192,Asgr1<Mhdabap005>,,EM:02442,
10886017,Asgr1<Mhdabap005>,,EM:02442,
11754636,Arap2<Gt(PT1-ATG)9AVal>,,EM:02443,
12420130,Gt(ROSA)26Sor<tm1(Tva)Dsa>,,EM:02445,
18621715,Gt(ROSA)26Sor<tm1(Tva)Dsa>,,EM:02445,
17950478,Ltbp1<tm1Rawe>,,EM:02446,
25805620,Ltbp1<tm1Rawe>,,EM:02446,
11854172,Rag1<tm1Mom>,,EM:02447,
11854172,Aire<tm1Pltn>,,EM:02447,
19495412,Tg(KRT14-HMOX1)78Yah,,EM:02448,
18297738,Sp6<tm1Ibmm>,,EM:02449,
18297738,Sp6<tm1.1Ibmm>,,EM:02450,
17954912,Gba<tm2Karl>,,EM:02451,
17954912,Gba<tm1Karl>,,EM:02452,
16954197,Gba<tm1Karl>,,EM:02452,
8900279,Del(2Hoxd11-Hoxd13)29Ddu,,EM:02455,
19220926,Tpi1<a-m6Neu>,,EM:02461,
8603923,Krt10<tm1Tmm>,,EM:02463,
9378767,Krt10<tm1Tmm>,,EM:02463,
9620304,Krt10<tm1Tmm>,,EM:02463,
10469329,Krt10<tm1Tmm>,,EM:02463,
16245155,Tg(Scgb1a1-cre)1Tauc,,EM:02464,
12640141,Wt1<tm1Hst>,,EM:02465,
19562077,Dll1<m1Mhda>,,EM:02466,
10944119,Xpo4<Gt(PT1-ATG)3EVal>,,EM:02468,
11242070,Sema3e<Gt(RST629)Byg>,,EM:02473,
11431694,Sema3e<Gt(RST629)Byg>,,EM:02473,
12062060,Pkd2<tm1Dwo>,,EM:02475,
9716661,Pkd2<tm1Dwo>,,EM:02475,
9518562,BR,,EM:02476,
10541591,BR,,EM:02476,
11206082,BR,,EM:02476,
11239670,BR,,EM:02476,
11900813,BR,,EM:02476,
16887204,BR,,EM:02476,
9518562,BS,,EM:02477,
10541591,BS,,EM:02477,
11206082,BS,,EM:02477,
11239670,BS,,EM:02477,
11900813,BS,,EM:02477,
16887204,BS,,EM:02477,
10932192,Mhdaaey16,,EM:02478,
10886017,Mhdaaey16,,EM:02478,
11242070,Sema6a<Gt(KST069)Byg>,,EM:02480,
